,DATE,DailyAverageDryBulbTemperature,DailyAverageSeaLevelPressure,DailyAverageStationPressure
4149,2013-04-29 05:09:00,,,
4150,2013-04-29 05:34:00,,,
4151,2013-04-29 05:51:00,,,
4152,2013-04-29 05:53:00,,,
4153,2013-04-29 06:06:00,,,
4154,2013-04-29 06:17:00,,,
4155,2013-04-29 06:30:00,,,
4156,2013-04-29 06:44:00,,,
4157,2013-04-29 06:51:00,,,
4158,2013-04-29 06:53:00,,,
4159,2013-04-29 07:10:00,,,
4160,2013-04-29 07:45:00,,,
4161,2013-04-29 07:53:00,,,
4162,2013-04-29 08:53:00,,,
4163,2013-04-29 09:51:00,,,
4164,2013-04-29 09:53:00,,,
4165,2013-04-29 10:05:00,,,
4166,2013-04-29 10:53:00,,,
4167,2013-04-29 11:27:00,,,
4168,2013-04-29 11:53:00,,,
4169,2013-04-29 12:53:00,,,
4170,2013-04-29 13:53:00,,,
4171,2013-04-29 14:53:00,,,
4172,2013-04-29 15:53:00,,,
4173,2013-04-29 16:53:00,,,
4174,2013-04-29 17:53:00,,,
4175,2013-04-29 18:53:00,,,
4176,2013-04-29 19:53:00,,,
4177,2013-04-29 20:53:00,,,
4178,2013-04-29 21:53:00,,,
4179,2013-04-29 22:53:00,,,
4180,2013-04-29 23:53:00,,,
4181,2013-04-29 23:59:00,72.0,29.93,29.57
4182,2013-04-30 00:53:00,,,
4183,2013-04-30 01:53:00,,,
4184,2013-04-30 02:53:00,,,
4185,2013-04-30 03:53:00,,,
4186,2013-04-30 04:53:00,,,
4187,2013-04-30 05:53:00,,,
4188,2013-04-30 06:53:00,,,
4189,2013-04-30 07:53:00,,,
4190,2013-04-30 08:53:00,,,
4191,2013-04-30 09:53:00,,,
4192,2013-04-30 10:53:00,,,
4193,2013-04-30 11:53:00,,,
4194,2013-04-30 12:53:00,,,
4195,2013-04-30 13:53:00,,,
4196,2013-04-30 14:53:00,,,
4197,2013-04-30 15:53:00,,,
4198,2013-04-30 16:53:00,,,
4199,2013-04-30 17:53:00,,,
4200,2013-04-30 18:53:00,,,
4201,2013-04-30 19:53:00,,,
4202,2013-04-30 20:53:00,,,
4203,2013-04-30 21:53:00,,,
4204,2013-04-30 22:53:00,,,
4205,2013-04-30 23:53:00,,,
4206,2013-04-30 23:59:00,72.0,29.9,29.56
4207,2013-04-30 23:59:00,,,
4208,2013-05-01 00:53:00,,,
4209,2013-05-01 01:53:00,,,
4210,2013-05-01 02:53:00,,,
4211,2013-05-01 03:53:00,,,
4212,2013-05-01 04:53:00,,,
4213,2013-05-01 05:00:00,,,
4214,2013-05-01 05:18:00,,,
4215,2013-05-01 05:33:00,,,
4216,2013-05-01 05:53:00,,,
4217,2013-05-01 06:06:00,,,
4218,2013-05-01 06:53:00,,,
4219,2013-05-01 07:34:00,,,
4220,2013-05-01 07:45:00,,,
4221,2013-05-01 07:53:00,,,
4222,2013-05-01 08:42:00,,,
4223,2013-05-01 08:53:00,,,
4224,2013-05-01 09:37:00,,,
4225,2013-05-01 09:47:00,,,
4226,2013-05-01 09:51:00,,,
4227,2013-05-01 09:53:00,,,
4228,2013-05-01 10:08:00,,,
4229,2013-05-01 10:15:00,,,
4230,2013-05-01 10:36:00,,,
4231,2013-05-01 10:53:00,,,
4232,2013-05-01 10:57:00,,,
4233,2013-05-01 11:28:00,,,
4234,2013-05-01 11:50:00,,,
4235,2013-05-01 11:53:00,,,
4236,2013-05-01 12:07:00,,,
4237,2013-05-01 12:13:00,,,
4238,2013-05-01 12:20:00,,,
4239,2013-05-01 12:29:00,,,
4240,2013-05-01 12:53:00,,,
4241,2013-05-01 13:41:00,,,
4242,2013-05-01 13:51:00,,,
4243,2013-05-01 13:53:00,,,
4244,2013-05-01 14:00:00,,,
4245,2013-05-01 14:02:00,,,
4246,2013-05-01 14:09:00,,,
4247,2013-05-01 14:12:00,,,
4248,2013-05-01 14:15:00,,,
4249,2013-05-01 14:40:00,,,
4250,2013-05-01 14:46:00,,,
4251,2013-05-01 14:53:00,,,
4252,2013-05-01 15:10:00,,,
4253,2013-05-01 15:17:00,,,
4254,2013-05-01 15:24:00,,,
4255,2013-05-01 15:29:00,,,
4256,2013-05-01 15:53:00,,,
4257,2013-05-01 16:51:00,,,
4258,2013-05-01 16:53:00,,,
4259,2013-05-01 17:01:00,,,
4260,2013-05-01 17:09:00,,,
4261,2013-05-01 17:31:00,,,
4262,2013-05-01 17:53:00,,,
4263,2013-05-01 18:53:00,,,
4264,2013-05-01 19:06:00,,,
4265,2013-05-01 19:53:00,,,
4266,2013-05-01 20:15:00,,,
4267,2013-05-01 20:34:00,,,
4268,2013-05-01 20:43:00,,,
4269,2013-05-01 20:50:00,,,
4270,2013-05-01 20:53:00,,,
4271,2013-05-01 21:51:00,,,
4272,2013-05-01 21:53:00,,,
4273,2013-05-01 22:53:00,,,
4274,2013-05-01 23:53:00,,,
4275,2013-05-01 23:59:00,67.0,29.92,29.57
4276,2013-05-02 00:19:00,,,
4277,2013-05-02 00:27:00,,,
4278,2013-05-02 00:45:00,,,
4279,2013-05-02 00:51:00,,,
4280,2013-05-02 00:53:00,,,
4281,2013-05-02 01:27:00,,,
4282,2013-05-02 01:43:00,,,
4283,2013-05-02 01:51:00,,,
4284,2013-05-02 01:53:00,,,
4285,2013-05-02 02:43:00,,,
4286,2013-05-02 02:53:00,,,
4287,2013-05-02 03:13:00,,,
4288,2013-05-02 03:25:00,,,
4289,2013-05-02 03:36:00,,,
4290,2013-05-02 03:53:00,,,
4291,2013-05-02 04:31:00,,,
4292,2013-05-02 04:42:00,,,
4293,2013-05-02 04:50:00,,,
4294,2013-05-02 04:53:00,,,
4295,2013-05-02 04:58:00,,,
4296,2013-05-02 05:01:00,,,
4297,2013-05-02 05:08:00,,,
4298,2013-05-02 05:28:00,,,
4299,2013-05-02 05:49:00,,,
4300,2013-05-02 05:53:00,,,
4301,2013-05-02 06:00:00,,,
4302,2013-05-02 06:13:00,,,
4303,2013-05-02 06:24:00,,,
4304,2013-05-02 06:51:00,,,
4305,2013-05-02 06:53:00,,,
4306,2013-05-02 07:53:00,,,
4307,2013-05-02 08:53:00,,,
4308,2013-05-02 09:53:00,,,
4309,2013-05-02 10:49:00,,,
4310,2013-05-02 10:51:00,,,
4311,2013-05-02 10:53:00,,,
4312,2013-05-02 11:00:00,,,
4313,2013-05-02 11:53:00,,,
4314,2013-05-02 12:53:00,,,
4315,2013-05-02 13:53:00,,,
4316,2013-05-02 14:51:00,,,
4317,2013-05-02 14:53:00,,,
4318,2013-05-02 15:05:00,,,
4319,2013-05-02 15:19:00,,,
4320,2013-05-02 15:35:00,,,
4321,2013-05-02 15:53:00,,,
4322,2013-05-02 16:53:00,,,
4323,2013-05-02 17:53:00,,,
4324,2013-05-02 18:53:00,,,
4325,2013-05-02 19:37:00,,,
4326,2013-05-02 19:53:00,,,
4327,2013-05-02 20:22:00,,,
4328,2013-05-02 20:51:00,,,
4329,2013-05-02 20:53:00,,,
4330,2013-05-02 21:41:00,,,
4331,2013-05-02 21:53:00,,,
4332,2013-05-02 22:51:00,,,
4333,2013-05-02 22:53:00,,,
4334,2013-05-02 23:07:00,,,
4335,2013-05-02 23:41:00,,,
4336,2013-05-02 23:53:00,,,
4337,2013-05-02 23:59:00,68.0,29.95,29.6
4338,2013-05-03 00:08:00,,,
4339,2013-05-03 00:29:00,,,
4340,2013-05-03 00:51:00,,,
4341,2013-05-03 00:53:00,,,
4342,2013-05-03 01:03:00,,,
4343,2013-05-03 01:07:00,,,
4344,2013-05-03 01:15:00,,,
4345,2013-05-03 01:26:00,,,
4346,2013-05-03 01:53:00,,,
4347,2013-05-03 02:34:00,,,
4348,2013-05-03 02:38:00,,,
4349,2013-05-03 02:51:00,,,
4350,2013-05-03 02:53:00,,,
4351,2013-05-03 03:53:00,,,
4352,2013-05-03 04:53:00,,,
4353,2013-05-03 05:29:00,,,
4354,2013-05-03 05:44:00,,,
4355,2013-05-03 05:53:00,,,
4356,2013-05-03 06:04:00,,,
4357,2013-05-03 06:15:00,,,
4358,2013-05-03 06:29:00,,,
4359,2013-05-03 06:41:00,,,
4360,2013-05-03 06:46:00,,,
4361,2013-05-03 06:51:00,,,
4362,2013-05-03 06:53:00,,,
4363,2013-05-03 07:00:00,,,
4364,2013-05-03 07:18:00,,,
4365,2013-05-03 07:25:00,,,
4366,2013-05-03 07:48:00,,,
4367,2013-05-03 07:51:00,,,
4368,2013-05-03 07:53:00,,,
4369,2013-05-03 08:04:00,,,
4370,2013-05-03 08:17:00,,,
4371,2013-05-03 08:27:00,,,
4372,2013-05-03 08:34:00,,,
4373,2013-05-03 08:41:00,,,
4374,2013-05-03 08:49:00,,,
4375,2013-05-03 08:50:00,,,
4376,2013-05-03 08:59:00,,,
4377,2013-05-03 09:09:00,,,
4378,2013-05-03 09:51:00,,,
4379,2013-05-03 09:53:00,,,
4380,2013-05-03 09:58:00,,,
4381,2013-05-03 10:16:00,,,
4382,2013-05-03 10:21:00,,,
4383,2013-05-03 10:26:00,,,
4384,2013-05-03 10:33:00,,,
4385,2013-05-03 10:53:00,,,
4386,2013-05-03 11:06:00,,,
4387,2013-05-03 11:17:00,,,
4388,2013-05-03 11:51:00,,,
4389,2013-05-03 11:53:00,,,
4390,2013-05-03 12:08:00,,,
4391,2013-05-03 12:15:00,,,
4392,2013-05-03 12:19:00,,,
4393,2013-05-03 12:30:00,,,
4394,2013-05-03 12:38:00,,,
4395,2013-05-03 12:53:00,,,
4396,2013-05-03 13:22:00,,,
4397,2013-05-03 13:36:00,,,
4398,2013-05-03 13:53:00,,,
4399,2013-05-03 14:30:00,,,
4400,2013-05-03 14:53:00,,,
4401,2013-05-03 15:53:00,,,
4402,2013-05-03 16:11:00,,,
4403,2013-05-03 16:53:00,,,
4404,2013-05-03 17:53:00,,,
4405,2013-05-03 18:45:00,,,
4406,2013-05-03 18:53:00,,,
4407,2013-05-03 19:53:00,,,
4408,2013-05-03 20:53:00,,,
4409,2013-05-03 21:53:00,,,
4410,2013-05-03 22:53:00,,,
4411,2013-05-03 23:49:00,,,
4412,2013-05-03 23:53:00,,,
4413,2013-05-03 23:59:00,54.0,29.96,29.61
4414,2013-05-04 00:53:00,,,
4415,2013-05-04 01:53:00,,,
4416,2013-05-04 02:53:00,,,
4417,2013-05-04 03:53:00,,,
4418,2013-05-04 04:53:00,,,
4419,2013-05-04 05:53:00,,,
4420,2013-05-04 06:53:00,,,
4421,2013-05-04 07:53:00,,,
4422,2013-05-04 08:53:00,,,
4423,2013-05-04 09:53:00,,,
4424,2013-05-04 10:53:00,,,
4425,2013-05-04 11:53:00,,,
4426,2013-05-04 12:53:00,,,
4427,2013-05-04 13:53:00,,,
4428,2013-05-04 14:53:00,,,
4429,2013-05-04 15:53:00,,,
4430,2013-05-04 16:53:00,,,
4431,2013-05-04 17:53:00,,,
4432,2013-05-04 18:53:00,,,
4433,2013-05-04 19:53:00,,,
4434,2013-05-04 20:53:00,,,
4435,2013-05-04 21:53:00,,,
4436,2013-05-04 22:53:00,,,
4437,2013-05-04 23:53:00,,,
4438,2013-05-04 23:59:00,54.0,29.92,29.55
4439,2013-05-05 00:53:00,,,
4440,2013-05-05 01:29:00,,,
4441,2013-05-05 01:38:00,,,
4442,2013-05-05 01:51:00,,,
4443,2013-05-05 01:53:00,,,
4444,2013-05-05 02:00:00,,,
4445,2013-05-05 02:19:00,,,
4446,2013-05-05 02:53:00,,,
4447,2013-05-05 03:51:00,,,
4448,2013-05-05 03:53:00,,,
4449,2013-05-05 04:07:00,,,
4450,2013-05-05 04:53:00,,,
4451,2013-05-05 05:53:00,,,
4452,2013-05-05 06:51:00,,,
4453,2013-05-05 06:53:00,,,
4454,2013-05-05 07:53:00,,,
4455,2013-05-05 08:03:00,,,
4456,2013-05-05 08:53:00,,,
4457,2013-05-05 09:53:00,,,
4458,2013-05-05 10:00:00,,,
4459,2013-05-05 10:53:00,,,
4460,2013-05-05 11:53:00,,,
4461,2013-05-05 12:53:00,,,
4462,2013-05-05 13:53:00,,,
4463,2013-05-05 14:53:00,,,
4464,2013-05-05 15:53:00,,,
4465,2013-05-05 16:53:00,,,
4466,2013-05-05 17:53:00,,,
4467,2013-05-05 18:53:00,,,
4468,2013-05-05 19:53:00,,,
4469,2013-05-05 20:53:00,,,
4470,2013-05-05 21:53:00,,,
4471,2013-05-05 22:53:00,,,
4472,2013-05-05 23:53:00,,,
4473,2013-05-05 23:59:00,52.0,29.95,29.59
4474,2013-05-06 00:53:00,,,
4475,2013-05-06 01:53:00,,,
4476,2013-05-06 02:53:00,,,
4477,2013-05-06 03:53:00,,,
4478,2013-05-06 04:53:00,,,
4479,2013-05-06 05:53:00,,,
4480,2013-05-06 06:53:00,,,
4481,2013-05-06 07:53:00,,,
4482,2013-05-06 08:53:00,,,
4483,2013-05-06 09:53:00,,,
4484,2013-05-06 10:27:00,,,
4485,2013-05-06 10:37:00,,,
4486,2013-05-06 10:53:00,,,
4487,2013-05-06 11:53:00,,,
4488,2013-05-06 12:25:00,,,
4489,2013-05-06 12:44:00,,,
4490,2013-05-06 12:53:00,,,
4491,2013-05-06 13:53:00,,,
4492,2013-05-06 14:53:00,,,
4493,2013-05-06 15:53:00,,,
4494,2013-05-06 16:53:00,,,
4495,2013-05-06 17:53:00,,,
4496,2013-05-06 18:53:00,,,
4497,2013-05-06 19:53:00,,,
4498,2013-05-06 20:53:00,,,
4499,2013-05-06 21:53:00,,,
4500,2013-05-06 22:53:00,,,
4501,2013-05-06 23:53:00,,,
4502,2013-05-06 23:59:00,60.0,29.95,29.6
4503,2013-05-07 00:53:00,,,
4504,2013-05-07 01:53:00,,,
4505,2013-05-07 02:53:00,,,
4506,2013-05-07 03:53:00,,,
4507,2013-05-07 04:53:00,,,
4508,2013-05-07 05:53:00,,,
4509,2013-05-07 06:53:00,,,
4510,2013-05-07 07:53:00,,,
4511,2013-05-07 08:53:00,,,
4512,2013-05-07 09:53:00,,,
4513,2013-05-07 10:53:00,,,
4514,2013-05-07 11:53:00,,,
4515,2013-05-07 12:53:00,,,
4516,2013-05-07 13:53:00,,,
4517,2013-05-07 14:53:00,,,
4518,2013-05-07 15:53:00,,,
4519,2013-05-07 16:53:00,,,
4520,2013-05-07 17:53:00,,,
4521,2013-05-07 18:53:00,,,
4522,2013-05-07 19:53:00,,,
4523,2013-05-07 20:53:00,,,
4524,2013-05-07 21:53:00,,,
4525,2013-05-07 22:53:00,,,
4526,2013-05-07 23:53:00,,,
4527,2013-05-07 23:59:00,64.0,30.0,29.65
4528,2013-05-08 00:53:00,,,
4529,2013-05-08 01:53:00,,,
4530,2013-05-08 02:53:00,,,
4531,2013-05-08 03:53:00,,,
4532,2013-05-08 04:53:00,,,
4533,2013-05-08 05:53:00,,,
4534,2013-05-08 06:53:00,,,
4535,2013-05-08 07:53:00,,,
4536,2013-05-08 08:53:00,,,
4537,2013-05-08 09:53:00,,,
4538,2013-05-08 10:53:00,,,
4539,2013-05-08 11:53:00,,,
4540,2013-05-08 12:53:00,,,
4541,2013-05-08 13:53:00,,,
4542,2013-05-08 14:53:00,,,
4543,2013-05-08 15:53:00,,,
4544,2013-05-08 16:53:00,,,
4545,2013-05-08 17:53:00,,,
4546,2013-05-08 18:53:00,,,
4547,2013-05-08 19:53:00,,,
4548,2013-05-08 20:53:00,,,
4549,2013-05-08 21:53:00,,,
4550,2013-05-08 22:53:00,,,
4551,2013-05-08 23:53:00,,,
4552,2013-05-08 23:59:00,69.0,30.04,29.69
4553,2013-05-09 00:53:00,,,
4554,2013-05-09 01:53:00,,,
4555,2013-05-09 02:53:00,,,
4556,2013-05-09 03:53:00,,,
4557,2013-05-09 04:53:00,,,
4558,2013-05-09 05:53:00,,,
4559,2013-05-09 06:53:00,,,
4560,2013-05-09 07:53:00,,,
4561,2013-05-09 08:53:00,,,
4562,2013-05-09 09:53:00,,,
4563,2013-05-09 10:53:00,,,
4564,2013-05-09 11:53:00,,,
4565,2013-05-09 12:53:00,,,
4566,2013-05-09 13:53:00,,,
4567,2013-05-09 14:53:00,,,
4568,2013-05-09 15:53:00,,,
4569,2013-05-09 16:53:00,,,
4570,2013-05-09 17:53:00,,,
4571,2013-05-09 18:53:00,,,
4572,2013-05-09 19:53:00,,,
4573,2013-05-09 20:53:00,,,
4574,2013-05-09 21:53:00,,,
4575,2013-05-09 22:19:00,,,
4576,2013-05-09 22:53:00,,,
4577,2013-05-09 23:53:00,,,
4578,2013-05-09 23:59:00,72.0,30.03,29.67
4579,2013-05-10 00:29:00,,,
4580,2013-05-10 00:36:00,,,
4581,2013-05-10 00:39:00,,,
4582,2013-05-10 00:44:00,,,
4583,2013-05-10 00:51:00,,,
4584,2013-05-10 00:53:00,,,
4585,2013-05-10 01:03:00,,,
4586,2013-05-10 01:08:00,,,
4587,2013-05-10 01:10:00,,,
4588,2013-05-10 01:19:00,,,
4589,2013-05-10 01:50:00,,,
4590,2013-05-10 01:53:00,,,
4591,2013-05-10 01:56:00,,,
4592,2013-05-10 02:06:00,,,
4593,2013-05-10 02:17:00,,,
4594,2013-05-10 02:33:00,,,
4595,2013-05-10 02:44:00,,,
4596,2013-05-10 02:53:00,,,
4597,2013-05-10 02:57:00,,,
4598,2013-05-10 03:35:00,,,
4599,2013-05-10 03:42:00,,,
4600,2013-05-10 03:51:00,,,
4601,2013-05-10 03:53:00,,,
4602,2013-05-10 04:53:00,,,
4603,2013-05-10 05:53:00,,,
4604,2013-05-10 06:15:00,,,
4605,2013-05-10 06:24:00,,,
4606,2013-05-10 06:41:00,,,
4607,2013-05-10 06:53:00,,,
4608,2013-05-10 07:36:00,,,
4609,2013-05-10 07:51:00,,,
4610,2013-05-10 07:53:00,,,
4611,2013-05-10 08:29:00,,,
4612,2013-05-10 08:51:00,,,
4613,2013-05-10 08:53:00,,,
4614,2013-05-10 09:11:00,,,
4615,2013-05-10 09:20:00,,,
4616,2013-05-10 09:51:00,,,
4617,2013-05-10 09:53:00,,,
4618,2013-05-10 10:53:00,,,
4619,2013-05-10 11:13:00,,,
4620,2013-05-10 11:53:00,,,
4621,2013-05-10 12:44:00,,,
4622,2013-05-10 12:53:00,,,
4623,2013-05-10 13:00:00,,,
4624,2013-05-10 13:53:00,,,
4625,2013-05-10 14:53:00,,,
4626,2013-05-10 15:53:00,,,
4627,2013-05-10 16:53:00,,,
4628,2013-05-10 17:53:00,,,
4629,2013-05-10 18:53:00,,,
4630,2013-05-10 19:53:00,,,
4631,2013-05-10 20:53:00,,,
4632,2013-05-10 21:53:00,,,
4633,2013-05-10 22:53:00,,,
4634,2013-05-10 23:33:00,,,
4635,2013-05-10 23:53:00,,,
4636,2013-05-10 23:59:00,71.0,29.96,29.6
4637,2013-05-11 00:18:00,,,
4638,2013-05-11 00:53:00,,,
4639,2013-05-11 01:53:00,,,
4640,2013-05-11 02:53:00,,,
4641,2013-05-11 03:37:00,,,
4642,2013-05-11 03:53:00,,,
4643,2013-05-11 04:51:00,,,
4644,2013-05-11 04:53:00,,,
4645,2013-05-11 05:53:00,,,
4646,2013-05-11 06:23:00,,,
4647,2013-05-11 06:51:00,,,
4648,2013-05-11 06:53:00,,,
4649,2013-05-11 07:53:00,,,
4650,2013-05-11 08:53:00,,,
4651,2013-05-11 09:53:00,,,
4652,2013-05-11 10:10:00,,,
4653,2013-05-11 10:50:00,,,
4654,2013-05-11 10:53:00,,,
4655,2013-05-11 11:51:00,,,
4656,2013-05-11 11:53:00,,,
4657,2013-05-11 12:32:00,,,
4658,2013-05-11 12:44:00,,,
4659,2013-05-11 12:53:00,,,
4660,2013-05-11 13:53:00,,,
4661,2013-05-11 14:53:00,,,
4662,2013-05-11 15:53:00,,,
4663,2013-05-11 16:53:00,,,
4664,2013-05-11 17:53:00,,,
4665,2013-05-11 18:53:00,,,
4666,2013-05-11 19:53:00,,,
4667,2013-05-11 20:53:00,,,
4668,2013-05-11 21:53:00,,,
4669,2013-05-11 22:53:00,,,
4670,2013-05-11 23:53:00,,,
4671,2013-05-11 23:59:00,69.0,29.99,29.65
4672,2013-05-12 00:53:00,,,
4673,2013-05-12 01:53:00,,,
4674,2013-05-12 02:53:00,,,
4675,2013-05-12 03:53:00,,,
4676,2013-05-12 04:53:00,,,
4677,2013-05-12 05:53:00,,,
4678,2013-05-12 06:53:00,,,
4679,2013-05-12 07:53:00,,,
4680,2013-05-12 08:53:00,,,
4681,2013-05-12 09:53:00,,,
4682,2013-05-12 10:53:00,,,
4683,2013-05-12 11:53:00,,,
4684,2013-05-12 12:53:00,,,
4685,2013-05-12 13:53:00,,,
4686,2013-05-12 14:53:00,,,
4687,2013-05-12 15:53:00,,,
4688,2013-05-12 16:53:00,,,
4689,2013-05-12 17:53:00,,,
4690,2013-05-12 18:53:00,,,
4691,2013-05-12 19:53:00,,,
4692,2013-05-12 20:53:00,,,
4693,2013-05-12 21:53:00,,,
4694,2013-05-12 22:53:00,,,
4695,2013-05-12 23:53:00,,,
4696,2013-05-12 23:59:00,64.0,30.13,29.79
4697,2013-05-13 00:53:00,,,
4698,2013-05-13 01:53:00,,,
4699,2013-05-13 02:53:00,,,
4700,2013-05-13 03:53:00,,,
4701,2013-05-13 04:53:00,,,
4702,2013-05-13 05:53:00,,,
4703,2013-05-13 06:53:00,,,
4704,2013-05-13 07:53:00,,,
4705,2013-05-13 08:53:00,,,
4706,2013-05-13 09:53:00,,,
4707,2013-05-13 10:53:00,,,
4708,2013-05-13 11:53:00,,,
4709,2013-05-13 12:53:00,,,
4710,2013-05-13 13:53:00,,,
4711,2013-05-13 14:53:00,,,
4712,2013-05-13 15:51:00,,,
4713,2013-05-13 15:53:00,,,
4714,2013-05-13 16:53:00,,,
4715,2013-05-13 17:53:00,,,
4716,2013-05-13 18:53:00,,,
4717,2013-05-13 19:53:00,,,
4718,2013-05-13 20:53:00,,,
4719,2013-05-13 21:53:00,,,
4720,2013-05-13 22:53:00,,,
4721,2013-05-13 23:53:00,,,
4722,2013-05-13 23:59:00,64.0,30.21,29.86
4723,2013-05-14 00:53:00,,,
4724,2013-05-14 01:53:00,,,
4725,2013-05-14 02:53:00,,,
4726,2013-05-14 03:53:00,,,
4727,2013-05-14 04:53:00,,,
4728,2013-05-14 05:53:00,,,
4729,2013-05-14 06:53:00,,,
4730,2013-05-14 07:53:00,,,
4731,2013-05-14 08:53:00,,,
4732,2013-05-14 09:53:00,,,
4733,2013-05-14 10:53:00,,,
4734,2013-05-14 11:53:00,,,
4735,2013-05-14 12:53:00,,,
4736,2013-05-14 13:53:00,,,
4737,2013-05-14 14:53:00,,,
4738,2013-05-14 15:53:00,,,
4739,2013-05-14 16:53:00,,,
4740,2013-05-14 17:53:00,,,
4741,2013-05-14 18:53:00,,,
4742,2013-05-14 19:53:00,,,
4743,2013-05-14 20:53:00,,,
4744,2013-05-14 21:53:00,,,
4745,2013-05-14 22:53:00,,,
4746,2013-05-14 23:53:00,,,
4747,2013-05-14 23:59:00,70.0,30.17,29.81
4748,2013-05-15 00:53:00,,,
4749,2013-05-15 01:53:00,,,
4750,2013-05-15 02:53:00,,,
4751,2013-05-15 03:53:00,,,
4752,2013-05-15 04:53:00,,,
4753,2013-05-15 05:53:00,,,
4754,2013-05-15 06:53:00,,,
4755,2013-05-15 07:53:00,,,
4756,2013-05-15 08:53:00,,,
4757,2013-05-15 09:53:00,,,
4758,2013-05-15 10:53:00,,,
4759,2013-05-15 11:53:00,,,
4760,2013-05-15 12:53:00,,,
4761,2013-05-15 13:53:00,,,
4762,2013-05-15 14:53:00,,,
4763,2013-05-15 15:53:00,,,
4764,2013-05-15 16:53:00,,,
4765,2013-05-15 17:53:00,,,
4766,2013-05-15 18:53:00,,,
4767,2013-05-15 19:53:00,,,
4768,2013-05-15 20:53:00,,,
4769,2013-05-15 21:53:00,,,
4770,2013-05-15 22:53:00,,,
4771,2013-05-15 23:53:00,,,
4772,2013-05-15 23:59:00,73.0,30.09,29.72
4773,2013-05-16 00:53:00,,,
4774,2013-05-16 01:53:00,,,
4775,2013-05-16 02:53:00,,,
4776,2013-05-16 03:53:00,,,
4777,2013-05-16 04:53:00,,,
4778,2013-05-16 05:53:00,,,
4779,2013-05-16 06:53:00,,,
4780,2013-05-16 07:53:00,,,
4781,2013-05-16 08:53:00,,,
4782,2013-05-16 09:53:00,,,
4783,2013-05-16 10:53:00,,,
4784,2013-05-16 11:53:00,,,
4785,2013-05-16 12:53:00,,,
4786,2013-05-16 13:53:00,,,
4787,2013-05-16 14:53:00,,,
4788,2013-05-16 15:53:00,,,
4789,2013-05-16 16:53:00,,,
4790,2013-05-16 17:53:00,,,
4791,2013-05-16 18:53:00,,,
4792,2013-05-16 19:53:00,,,
4793,2013-05-16 20:53:00,,,
4794,2013-05-16 21:53:00,,,
4795,2013-05-16 22:53:00,,,
4796,2013-05-16 23:02:00,,,
4797,2013-05-16 23:27:00,,,
4798,2013-05-16 23:53:00,,,
4799,2013-05-16 23:59:00,73.0,29.95,29.59
4800,2013-05-17 00:50:00,,,
4801,2013-05-17 00:53:00,,,
4802,2013-05-17 01:17:00,,,
4803,2013-05-17 01:25:00,,,
4804,2013-05-17 01:31:00,,,
4805,2013-05-17 01:51:00,,,
4806,2013-05-17 01:53:00,,,
4807,2013-05-17 02:53:00,,,
4808,2013-05-17 03:53:00,,,
4809,2013-05-17 04:53:00,,,
4810,2013-05-17 05:53:00,,,
4811,2013-05-17 06:53:00,,,
4812,2013-05-17 07:31:00,,,
4813,2013-05-17 07:53:00,,,
4814,2013-05-17 08:53:00,,,
4815,2013-05-17 09:51:00,,,
4816,2013-05-17 09:53:00,,,
4817,2013-05-17 10:21:00,,,
4818,2013-05-17 10:53:00,,,
4819,2013-05-17 11:51:00,,,
4820,2013-05-17 11:53:00,,,
4821,2013-05-17 12:53:00,,,
4822,2013-05-17 13:53:00,,,
4823,2013-05-17 14:53:00,,,
4824,2013-05-17 15:53:00,,,
4825,2013-05-17 16:53:00,,,
4826,2013-05-17 17:53:00,,,
4827,2013-05-17 18:53:00,,,
4828,2013-05-17 19:53:00,,,
4829,2013-05-17 20:53:00,,,
4830,2013-05-17 21:53:00,,,
4831,2013-05-17 22:53:00,,,
4832,2013-05-17 23:53:00,,,
4833,2013-05-17 23:59:00,78.0,29.95,29.6
4834,2013-05-18 00:53:00,,,
4835,2013-05-18 01:53:00,,,
4836,2013-05-18 02:31:00,,,
4837,2013-05-18 02:53:00,,,
4838,2013-05-18 03:53:00,,,
4839,2013-05-18 04:36:00,,,
4840,2013-05-18 04:53:00,,,
4841,2013-05-18 05:53:00,,,
4842,2013-05-18 06:53:00,,,
4843,2013-05-18 07:53:00,,,
4844,2013-05-18 08:53:00,,,
4845,2013-05-18 09:53:00,,,
4846,2013-05-18 10:53:00,,,
4847,2013-05-18 11:45:00,,,
4848,2013-05-18 11:51:00,,,
4849,2013-05-18 11:53:00,,,
4850,2013-05-18 12:53:00,,,
4851,2013-05-18 13:53:00,,,
4852,2013-05-18 14:53:00,,,
4853,2013-05-18 15:53:00,,,
4854,2013-05-18 16:53:00,,,
4855,2013-05-18 17:53:00,,,
4856,2013-05-18 18:53:00,,,
4857,2013-05-18 19:53:00,,,
4858,2013-05-18 20:53:00,,,
4859,2013-05-18 21:53:00,,,
4860,2013-05-18 22:53:00,,,
4861,2013-05-18 23:53:00,,,
4862,2013-05-18 23:59:00,80.0,29.97,29.63
4863,2013-05-19 00:53:00,,,
4864,2013-05-19 01:53:00,,,
4865,2013-05-19 02:53:00,,,
4866,2013-05-19 03:53:00,,,
4867,2013-05-19 04:27:00,,,
4868,2013-05-19 04:46:00,,,
4869,2013-05-19 04:53:00,,,
4870,2013-05-19 05:53:00,,,
4871,2013-05-19 06:53:00,,,
4872,2013-05-19 07:36:00,,,
